hall_ev001_3_2;\mn<\N[9]>Rõ ràng nó đã xuất hiện rồi mà ?;\mn<\N[9]>Apparently it already appeared?;;
hall_ev001_3_3;\mn<\N[9]>Cô có thấy nó không \N[12] ?;\mn<\N[9]>Did you see it \N[12] ?;;
hall_ev001_3_4;\mn<\N[12]>Nó đã xuất hiện ! Nhưng ngay sau đó biến;\mn<\N[12]>It appeared ! But soon turned;;
hall_ev001_3_5;mất luôn ? Chuyện này là sao nhỉ ?;lost forever? Why this happen?;;
hall_ev001_3_6;\mn<\N[10]>Có vẻ ai đó sắp nợ tôi 20000 \G rồi.;\mn<\N[10]>Looks like someone owes me 20000 \G.;;
hall_ev001_3_7;\mn<\N[9]>Nhưng nó đã xuất hiện mà...;\mn<\N[9]>But it appeared...;;
WaterFall_Forest;;;;
waterfall_ev031_1;\mn<\N[1]>Cuối cùng cũng tới nơi rồi ! Mình cần đi;\mn<\N[1]>Finally arrived! I need to go;;
waterfall_ev031_2;gặp bác ý sớm thôi !;see him soon!;;
Oasis;;;;
oasis_ev007_1;\mn<\N[1]>Đến nơi rồi !;\mn<\N[1]>Arrived!;;
oasis_ev007_2;\mn<\N[1]>Mà mình quên không hỏi bác \N[5] là ;\mn<\N[1]>I forgot to ask \N[5] what is;;
oasis_ev007_3;nấm đó trông như nào rồi.;that mushroom look like?;;
oasis_ev007_4;\mn<\N[1]>Giờ sao ta ?;\mn<\N[1]>Now what?;;
oasis_ev007_5;\mn<\N[1]>Chắc cứ nhặt bừa bác ý không phiền đâu...;\mn<\N[1]>I guess he won't mind if I picking random…;;
oasis_ev007_6;\mn<\N[1]>Thứ này có vẻ giống nấm;\mn<\N[1]>This looks like a mushroom;;
oasis_ev007_7;\mn<\N[1]>Có chuyện gì vậy ?;\mn<\N[1]>What's happen?;;
oasis_ev007_8;\mn<\N[1]>Cái gì !;\mn<\N[1]>What !;;
Waldron_house;;;;
waldron_ev002_1_1;\mn<\N[5]>Ồ cháu tới rồi à \N[1] ?;\mn<\N[5]>Oh you are here \N[1] ?;;
waldron_ev002_1_2;\mn<\N[5]>Nay cháu đến sớm nhỉ ? Không sợ mẹ cháu;\mn<\N[5]>You coming early today? Not afraid of your;;
waldron_ev002_1_3;giận à ?;mother angry?;;
waldron_ev002_1_4;\mn<\N[1]>Bác đừng lo về chuyện đó ! Cháu nghĩ cháu;\mn<\N[1]>Don't worry about it! I think;;
waldron_ev002_1_5; my mother is also tired of looking;I hide too much;trốn đi nhiều quá mẹ cháu cũng chán tìm;
waldron_ev002_1_6;cháu rồi.;already.;;
waldron_ev002_1_7;\mn<\N[5]>Đúng là thằng nhóc cáu cỉnh mà.;\mn<\N[5]>What a cranky kid.;;
waldron_ev002_1_8;\mn<\N[5]>Mẹ cháu mà biết cháu tới đây hằng ngày là;\mn<\N[5]>Your mother knows that you come here every;;
waldron_ev002_1_9;mẹ cháu sẽ giết ta mất.;day your mother will kill me.;;
waldron_ev002_1_10;\mn<\N[1]>Sao bác cứ nói như mẹ cháu khó ưu lắm vậy;\mn<\N[1]>Why do you keep talking like my mother is so...;;
waldron_ev002_1_12;\mn<\N[1]>Dù sao thì hôm nay bác hứa sẽ dạy cháu kỹ ;\mn<\N[1]>Anyway today you promise to teach me;;
waldron_ev002_1_13;năng đó chứ !;that skill!;;
waldron_ev002_1_14;\mn<\N[5]>Đương nhiên là ta vẫn nhớ chứ. Dù sao thì;\mn<\N[5]>Of course I still remember. Anyway;;
waldron_ev002_1_15; remember you have;If you want to learn it;muốn học được nó thì cháu cũng nhớ là có;
waldron_ev002_1_16;việc làm nhỉ ?;a thing to do right?;;
waldron_ev002_1_17;\mn<\N[1]>À vâng đương nhiên ! Lần này cháu phải làm;\mn<\N[1]>Ah yes of course ! This time what do I;;
waldron_ev002_1_18;gì ạ ?;do?;;
waldron_ev002_1_19;\mn<\N[5]>Cháu chỉ cần khởi động chân tay tý thôi.;\mn<\N[5]>You just need to warm up your limbs.;;
waldron_ev002_1_20;Hãy đi tiêu diệt 5 con Slime rồi quay lại;Let's go kill 5 Slimes and come back;;
waldron_ev002_1_21;đây nhé !;here!;;
waldron_ev002_1_22;\mn<\N[1]>Hả slime thì khởi động chân tay gì chứ...;\mn<\N[1]>Why does slime for limbs…;;
waldron_ev002_1_23;\mn<\N[5]>Cứ đi đi. Việc chuẩn bị này rất quan trọng.;\mn<\N[5]>Go ahead. This preparation is very important.;;
waldron_ev002_1_24;Cháu phải chuẩn bị đầy đủ trước khi học kỹ;You must prepare fully before studying;;
waldron_ev002_1_25;năng này.;carefully this skill.;;
waldron_ev002_1_26;\mn<\N[1]>Vâng ạ !;\mn<\N[1]>Okay!;;
waldron_ev002_1_27;\mn<\N[5]>Mỗi lần nhìn thằng nhóc đó chiến đấu anh;\mn<\N[5]>Every time I see that kid fight I;;
waldron_ev002_1_28;lại nhớ đến ngày mà chúng ta từng chiến;remember the day we used to fight;;
waldron_ev002_1_29;đấu cùng nhau Theri ạ...;fight together Theri...;;
waldron_ev002_2_1;\mn<\N[5]>Cháu mạnh hơn nhiều rồi đấy \N[1];\mn<\N[5]>You're much stronger \N[1];;
waldron_ev002_2_2;\mn<\N[1]>Bác đừng khen cháu nữa mà... Bác thừa biết;\mn<\N[1]>Don't praise me anymore... I know that;;
waldron_ev002_2_3;mấy thứ này chả xi nhê với cháu mà.;These things are not enough for me.;;
waldron_ev002_2_4;\mn<\N[1]>Mà quan trọng là cháu khởi động xong rồi.;\mn<\N[1]>But the important thing is that I have done.;;
waldron_ev002_2_5;Giờ chúng ta vào phần chính được chưa ?;Can we get to the main part now?;;
waldron_ev002_2_6;\mn<\N[5]>Được rồi ! Được rồi ! Nhưng tiện cháu hãy;\mn<\N[5]>Okay! Alright ! But by the way! Can you;;
waldron_ev002_2_7;giúp ta 1 việc này đi.;help me with this one.;;
waldron_ev002_2_8;\mn<\N[1]>Việc gì vậy bác ?;\mn<\N[1]>What's the matter?;;
waldron_ev002_2_9;\mn<\N[5]>Nhờ cháu qua thảo nguyên lấy giúp ta;\mn<\N[5]>Please go to the prairies help me get;;
waldron_ev002_2_10;nấm.;mushroom.;;
waldron_ev002_2_11;\mn<\N[1]>Hả nãy cháu vừa ngay đó mà...;\mn<\N[1]>I was right there just now...;;
waldron_ev002_2_12;\mn<\N[5]>Haha. Ta xin lỗi không phải tại ta lười hay;\mn<\N[5]>Haha. I'm sorry not because I'm lazy;;
waldron_ev002_2_13; gì đâu mà ta đã già rồi. Chắc cháu không;or nothing but I'm old. You don't;;
waldron_ev002_2_14;muốn ông già này còng lưng xuống hái nấm;want this old man to bend down and;;
waldron_ev002_2_15;\mn<\N[5]>đâu nhỉ ?;\mn<\N[5]>pick mushrooms right?;;
waldron_ev002_2_16;\mn<\N[1]>Nhưng việc đó nhàm chán lắm. Bao nhiêu công;\mn<\N[1]>But it's boring. All of my;;
waldron_ev002_2_17;sức cháu khởi động.;strength kicks in.;;
waldron_ev002_2_18;\mn<\N[5]>Giúp ta đi mà.;\mn<\N[5]>Help me please.;;
waldron_ev002_2_19;\mn<\N[1]>Thôi được rồi... Nhưng bác hứa sau khi cháu;\mn<\N[1]>Okay... But you promise after I;;
waldron_ev002_2_20;hái nấm xong là vào việc học kỹ năng đó nhé;"After picking mushrooms it's time to learn that skil;";;
waldron_ev002_2_21;\mn<\N[5]>Được rồi ! Được rồi ! Cháu giúp ông già này;\mn<\N[5]>Okay! Alright! You help this old man;;
waldron_ev002_2_22;nhiều việc rồi mà.;a lot of work already.;;
MAP011;;;;
MAP011_EV19_PAGE1_6;\mn<\N[1]>Mình cần thu thập đủ nấm trước khi ra khỏi\r\nđây;\mn<\N[1]>I need to collect enough mushrooms before I\r\nleave here;;
MAP013;;;;
MAP013_EV8_PAGE0_3;\mn<\N[1]>Chúng ta còn bao lâu nữa là tới nơi vậy ?;\mn<\N[1]>How long until we get there?;;
MAP013_EV8_PAGE0_5;\mn<\N[1]>Chúng ta đã đi tới tận nơi có cổ ngữ rồi đó;\mn<\N[1]>We've come all the way to the place where\r\nthe ancient language is.;;
MAP013_EV8_PAGE0_20;\mn<\N[14]>Truyền thuyết kể về 1 thời đại nơi mà các\r\ntộc tranh giành lãnh thổ của nhau, dẫn đến\r\ncuộc chiến không có hồi kết ! Dẫn đến sự\r\ndiệt vong dần dần của 1 số tộc.;\mn<\N[14]>Legend tells of an era where tribes fought\r\nover each other's territories, leading to endless\r\nwars! Leading to the gradual destruction of some\r\ntribes.;;
MAP013_EV8_PAGE0_25;\mn<\N[14]>Vì điều đó 1 pháp sư đã quyết định thay đổi\r\nđiều đó, bằng cách chạm vào 1 chiều không\r\ngian khác để tìm kiếm giải pháp hòa bình\r\ntới các tộc.;\mn<\N[14]>Because of that, a mage decided to change\r\nthat, by touching another dimension to find a\r\npeaceful solution, to the races.;;
MAP013_EV8_PAGE0_30;\mn<\N[14]>Và người đó nhận ra ! Dù ở chiều không gian\r\nnào đi nữa ! Sẽ không bao giờ có 1 giải\r\npháp hòa bình.;\mn<\N[14]>And that person realized! No matter what\r\ndimension! There will never be a peaceful solution.;;
MAP013_EV8_PAGE0_34;"\mn<\N[14]>Nên hắn đã quyết định sử dụng sức mạnh mà\r\nmình tìm kiếm được để xóa sổ toàn bộ các\r\ntộc nhằm tạo nên 1 tộc hoàn toàn mới dưới\r\nnền văn minh mà hắn cho là ""hòa bình""";"\mn<\N[14]>So he decided to use the power he found to\r\nwipe out all the races to create a completely new\r\nrace under what he considered a ""peaceful""\r\ncivilization.";;
MAP013_EV8_PAGE0_39;"\mn<\N[14]>""Hòa bình là khi thế giới này chỉ còn 1\r\nngười""";"\mn<\N[14]>""Peace is when there is only 1 person left\r\nin the world""";;
MAP013_EV8_PAGE0_42;\mn<\N[14]>Từ sự kiện trên những tộc đã hợp tác với\r\nnhau và rồi những con người của các tộc đã\r\nhình thành nên 1 tổ đội anh hùng có tên là\r\n\C[31]\TM[valhalla][Valhalla]\TM\C[0];\mn<\N[14]>From the above event, the races cooperated\r\nwith each other and then the people of the races\r\nformed a heroic team\r\ncalled,\C[31]\TM[valhalla][Valhalla]\TM\C[0];;
MAP013_EV8_PAGE0_47;\mn<\N[14]>Người lãnh đạo tổ đội đó là 1 người không\r\nmang bên mình 1 đôi cánh như bao tộc khác\r\nnhững vẫn có thể sử dụng được pháp thuật;\mn<\N[14]>The leader of that party was a person\r\nwithout wings like other races, but could still use\r\nmagic.;;
MAP013_EV8_PAGE0_51;\mn<\N[14]>Họ tuy không cùng 1 tộc người nhưng lại\r\nchung 1 mục đích là để ngăn cản tên pháp\r\nsư điên rồ đó thao túng các chiều không\r\ngian để tạo nên nền văn minh mà hẳn cho là;\mn<\N[14]>They may not be of the same race, but they\r\nshare the same goal: to prevent that crazy wizard\r\nfrom manipulating dimensions to create a civilization\r\nthat they consider to be...;;
MAP013_EV8_PAGE0_56;"\mn<\N[14]>""hòa bình""";"\mn<\N[14]>""peace""";;
MAP013_EV8_PAGE0_62;\mn<\N[1]>Cô \|đọc được chúng sao ?;\mn<\N[1]>Can you \|read them?;;
MAP013_EV8_PAGE0_64;\mn<\N[14]>Giờ cậu hiểu tại sao họ ngăn cấm dịch cổ\r\nngữ chưa ?;\mn<\N[14]>Now do you understand why they forbid\r\nancient language translation?;;
MAP013_EV8_PAGE0_69;\mn<\N[14]>Thế giới này đã từng có 1 thời kỳ hòa bình.\r\nNơi mà các tộc từng chung sống với nhau,\r\nkhông hề có 1 sự phân biệt đối xử nào !;\mn<\N[14]>This world once had a period of\r\npeace.,Where races lived together,,without any\r\ndiscrimination!;;
MAP013_EV8_PAGE0_73;\mn<\N[1]>Đã có chuyện gì xảy ra vậy ?;\mn<\N[1]>What happened?;;
MAP013_EV8_PAGE0_75;\mn<\N[14]>Họ đã không cho thế hệ sau biết về nó biết\r\nvề \C[31]\TM[valhalla][Valhalla]\TM\C[0] giờ họ vẫn tin là tổ đội anh\r\nhùng đó chỉ là huyền thoại;\mn<\N[14]>They didn't let the next generation know\r\nabout it, about \C[31]\TM[valhalla][Valhalla]\TM\C[0]\r\nthey still believe that the heroic team is just a\r\nlegend.;;
MAP013_EV8_PAGE0_79;\mn<\N[1]>Vậy tại sao cô lại tin vào nó ?;\mn<\N[1]>So why do you believe it?;;
MAP013_EV8_PAGE0_81;\mn<\N[14]>Bởi vì tôi gặp anh ! Tôi đã từng không tin\r\nvào nó như bao người khác...\| Nhưng thế\r\ngiới này đang hỗn loạn như những gì cổ ngữ\r\ntừng kể;\mn<\N[14]>Because I met you! I used to not believe in\r\nit like everyone else...\| But this world is in chaos\r\nlike what the ancients said.;;
MAP013_EV8_PAGE0_86;\mn<\N[14]>Từ việc những cánh cổng kéo mọi người đi\r\ntới 1 nơi nào đó... rồi đến những viên pha\r\nlê xuất hiện tạo nên móng cho sự sinh sôi\r\ncủa quái vật y như những gì tên pháp sư;\mn<\N[14]>From the gates pulling people away, to\r\nsomewhere... then the crystals appearing, creating\r\nthe foundation for the growth of monsters, just like\r\nwhat the mage said.;;
MAP013_EV8_PAGE0_91;\mn<\N[14]>điên rồ đó đã làm với thế giới và quan\r\ntrọng hơn cả ! Là anh 1 người giống với mô\r\ntả của đội trưởng tổ đội \C[31]\TM[valhalla][Valhalla]\TM\C[0];\mn<\N[14]>that crazy person did to the world and more\r\nimportantly! He is a person who fits the description\r\nof the squad leader\r\n\C[31]\TM[valhalla][Valhalla]\TM\C[0];;
MAP013_EV8_PAGE0_96;\mn<\N[1]>Khoan đã nào...;\mn<\N[1]>Wait a minute...;;
MAP013_EV8_PAGE0_98;\mn<\N[1]>Thôi thực sự không liên quan gì đến chuyện\r\nnào nhé ! Tất cả những gì tôi muốn là về\r\nlại thế giới mà tôi thuộc về...;\mn<\N[1]>Well it really has nothing to do with the\r\nstory, come on! All I want is to go back, to the\r\nworld I belong to...;;
MAP013_EV8_PAGE0_102;\mn<\N[14]>Đúng tôi biết ! Tôi cũng không rõ những câu\r\nchuyện trong cổ ngữ nào đến từ quá khứ hay\r\nlà 1 lời tiên tri;\mn<\N[14]>Yes I know! I also don't know which ancient\r\nstories come from the past or are a prophecy.;;
MAP013_EV8_PAGE0_106;\mn<\N[14]>Anh có thể là người mà câu chuyện này nhắc\r\ntới hoặc cũng có thể không... nhưng dù như\r\nnào đi chăng nữa ! Anh vẫn có 1 mục đích để\r\nchiến đấu;\mn<\N[14]>You may or may not be the person this story\r\nis about... but no matter what! You still have a\r\npurpose to fight for.;;
MAP013_EV8_PAGE0_111;\mn<\N[14]>Dù gì đây cũng là nguyên nhân anh ở đây thì\r\nCũng là lý do giúp anh về được thế giới của\r\nmình;\mn<\N[14]>This is the reason I'm here anyway, and\r\nit's also the reason I can return to my world.;;
MAP013_EV8_PAGE0_116;\mn<\N[1]>Được rồi tôi tham gia... Vậy tôi nên bắt\r\nđầu từ đâu ?;\mn<\N[1]>Okay I'm in... So where do I start?;;
MAP013_EV8_PAGE0_119;\mn<\N[14]>Có 1 khối pha lê đang xuất hiện ở \r\n\C[6]Walnut Street\C[0] chúng ta sẽ tới đó;\mn<\N[14]>There's a crystal block appearing\r\nthere,\C[6]Walnut Street\C[0] we're going there;;
MAP013_EV8_PAGE0_122;\mn<\N[14]>Chúng ta sẽ cần tới sức mạnh của \N[2] đó\r\nđược rồi quay lại gặp \N[2] thôi;\mn<\N[14]>We're going to need the power of that\r\n\N[2], okay let's go back to \N[2];;
MAP023;;;;
MAP023_EV7_PAGE0_2;\mn<Villager>Cô ta đang làm gì vậy ?;\mn<Villager>What is she doing?;;
MAP023_EV7_PAGE0_29;\mn<Villager>Hãy cố gắng nhé em trai ! Chị sẽ tìm cách cứu em;\mn<Villager>Stay strong, little brother! I will find a way to\r\nsave you.;;
MAP023_EV7_PAGE0_41;\mn<Villager>Không thể nào !;\mn<Villager>No way!;;
MAP023_EV7_PAGE0_48;\mn<Villager>Không!!!!!!!;\mn<Villager>No!!!!!!!;;
MAP023_EV7_PAGE0_53;\mn<\N[1]>Chúng ta phải cứu cô ấy !;\mn<\N[1]>We have to save her!;;
MAP023_EV7_PAGE0_56;\mn<Villager>Tôi không biết chiến đấu ! Với cả những sinh vật kia\r\nkhông hề thân thiện đâu;\mn<Villager>I don't know how to fight! And those creatures, they're\r\nnot friendly at all.;;
MAP023_EV7_PAGE0_59;\mn<\N[1]>Vậy thì ở đây nhé ! Tôi sẽ lo việc này;\mn<\N[1]>Then stay here! I'll take care of it.;;
MAP023_EV7_PAGE0_61;\mn<Villager>Khoan đã !;\mn<Villager>Wait !;;
MAP023_EV7_PAGE0_64;\mn<Villager>Tôi biết anh có vũ khí ! Nhưng chỉ vậy là không đủ để\r\nđấu lại bọn chúng đâu;\mn<Villager>I know you have weapons! But that alone is not enough\r\nto fight them.;;
MAP023_EV7_PAGE0_67;\mn<\N[1]>Cứ tin ở tôi;\mn<\N[1]>Just trust me;;
MAP023_EV7_PAGE1_4;\mn<\N[1]>Cô ổn chứ ?;\mn<\N[1]>Are you okay?;;
MAP023_EV7_PAGE1_6;\mn<Villager>Làm ơn đừng làm hại em trai tôi;\mn<Villager>Please don't hurt my brother;;
MAP023_EV7_PAGE1_9;\mn<\N[1]>Này gắng cự đi;\mn<\N[1]>Hey, keep fighting!;;
MAP023_EV7_PAGE1_13;\mn<Villager>Cô ấy sao rồi...;\mn<Villager>How is she...;;
MAP023_EV7_PAGE1_15;\mn<\N[1]>Chúng ta cần đưa cô ấy về làng;\mn<\N[1]>We need to take her back to the village.;;
MAP023_EV7_PAGE1_17;\mn<Villager>Này ! Cậu vừa dùng pháp thuật à ?;\mn<Villager>Hey! Did you just use magic?;;
MAP023_EV7_PAGE1_19;\mn<\N[1]>Um chắc vậy...;\mn<\N[1]>Um probably...;;
MAP023_EV7_PAGE1_21;\mn<Villager>Cậu không có đôi cánh sau lưng\|... Sao cậu có thể sử\r\ndụng pháp thuật;\mn<Villager>You don't have wings on your back\|... How can you use\r\nmagic;;
MAP023_EV7_PAGE1_24;\mn<\N[1]>Mọi người thực sự ngạc nhiên về việc đó vậy\r\nsao ?;\mn<\N[1]>People are really surprised about that\r\nhuh?;;
MAP023_EV7_PAGE1_27;\mn<Villager>Chúng ta nên đưa cô ấy về nơi an toàn trước đã !;\mn<Villager>We should get her to safety first!;;
MAP025;;;;
MAP025_EV36_PAGE0_1;\mn<\N[1]>Xin chào !;\mn<\N[1]>Hello !;;
MAP025_EV36_PAGE0_6;\mn<Villager>Làm ơn yên lặng giùm tôi !;\mn<Villager>Please be quiet!;;
MAP025_EV36_PAGE0_8;\mn<Villager>Tôi đang theo dõi 1 người đấy cậu có phiền không ?;\mn<Villager>I'm following someone, do you mind?;;
MAP025_EV36_PAGE0_10;\mn<\N[1]>Ồ tôi xin lỗi ! Nhưng có phải nơi này hơi\r\nnguy hiểm không ?;\mn<\N[1]>Oh I'm sorry! But isn't this place a\r\nlittle dangerous?;;
MAP025_EV36_PAGE0_14;\mn<Villager>Tôi biết nhưng điều này quan trọng hơn việc ở đây có\r\nnguy hiểm hay không ?;\mn<Villager>I know but this is more important than whether or not\r\nit is dangerous here?;;
MAP025_EV36_PAGE0_17;\mn<\N[1]>Vậy có chuyện gì vậy ? Tôi có thể giúp gì\r\nđược không ?;\mn<\N[1]>So what's going on? Can I help?;;
MAP025_EV36_PAGE0_20;\mn<Villager>Anh có thể ở đây theo dõi cùng tôi nếu muốn biết chuyện\r\ngì đang xảy ra;\mn<Villager>You can stay here and follow me if you want to know\r\nwhat's going on.;;
MAP025_EV36_PAGE0_30;\mn<\N[1]>Cậu có chắc là chúng ta đang theo dõi ai đó\r\nkhông ?;\mn<\N[1]>Are you sure we're following someone?;;
MAP025_EV36_PAGE0_34;\mn<Villager>Có ai đó sắp qua đây rồi;\mn<Villager>Someone is coming this way;;
MAP025_EV36_PAGE0_38;\mn<Villager>Kia rồi;\mn<Villager>There it is;;
MAP025_EV36_PAGE0_46;\mn<\N[1]>Đó là người cậu theo dõi à ?;\mn<\N[1]>Is that the person you're following?;;
MAP025_EV36_PAGE0_48;\mn<Villager>Đúng vậy ! Gần đây trong làng có xuất hiện 1 kẻ trộm\r\nthường xuyên trộm thực phẩm trong làng;\mn<Villager>That's right! Recently a thief appeared in the\r\nvillage, often stealing food in the village.;;
MAP025_EV36_PAGE0_51;\mn<Villager>Và cô gái này cũng đang bị tình nghi bởi tôi do cô ấy\r\nthường ra khỏi làng lúc gần tối;\mn<Villager>And this girl is also under my suspicion because she\r\noften leaves the village near dusk.;;
MAP025_EV36_PAGE0_54;\mn<\N[1]>Chúng ta nên theo cô ta chứ nhỉ ?;\mn<\N[1]>Should we follow her?;;
MAP026;;;;
MAP026_EV2_PAGE0_2;\mn<\N[1]>Còn bao lâu nữa mới tới nơi vậy?;\mn<\N[1]>How long until we get there?;;
MAP026_EV2_PAGE0_5;\mn<\N[2]>Còn 1 quãng đường nữa mới tới làng tôi.;\mn<\N[2]>There's still a long way to go to my\r\nvillage.;;
MAP026_EV2_PAGE0_7;\mn<\N[1]>Tại sao cô lại đi chơi xa vậy ?;\mn<\N[1]>Why are you going away so far?;;
MAP026_EV2_PAGE0_9;\mn<\N[2]>Tôi không có đi chơi. Cái thứ đó kéo tôi\r\ntới tận đó.;\mn<\N[2]>I wasn't going out. That thing dragged me\r\nall the way there.;;
MAP026_EV2_PAGE0_12;\mn<\N[1]>Nó biết chọn chỗ đấy.;\mn<\N[1]>It knows where to pick.;;
MAP026_EV2_PAGE0_14;\mn<\N[2]>Tốt nhất là nếu anh muốn đi theo tôi thì\r\nđừng nói gì nữa.;\mn<\N[2]>If you want to follow me, it's best to say\r\nnothing more.;;
MAP026_EV2_PAGE1_11;\mn<\N[7]>Em đã đi đâu vậy ? Em biết anh rất lo lắng \r\ncho em không...;\mn<\N[7]>Where have you been? I know you're worried\r\nabout me, can you...;;
MAP026_EV2_PAGE1_14;\mn<\N[2]>À đừng lo cho em... Em bị lạc đường xíu\r\nmà.;\mn<\N[2]>Oh, don't worry about me... I just got\r\nlost.;;
MAP026_EV2_PAGE1_17;\mn<\N[7]>Sao em cứ tự tiện ra khỏi làng vậy...;\mn<\N[7]>Why do you keep leaving the village without\r\npermission...;;
MAP026_EV2_PAGE1_22;\mn<\N[7]>Còn tên này là ai ?;\mn<\N[7]>Who is this guy?;;
MAP026_EV2_PAGE1_24;\mn<\N[1]>Xin chào tôi là...;\mn<\N[1]>Hello I am...;;
MAP026_EV2_PAGE1_29;\mn<\N[2]>Anh làm gì vậy \N[7]!;\mn<\N[2]>What are you doing \N[7]!;;
MAP026_EV2_PAGE1_31;\mn<\N[7]>Tại sao 1 tên \C[8]\TM[pureTribe][Pure Stalker]\TM\C[0]\r\nlại ở cùng \N[2]. Ngươi có ý đồ gì.;\mn<\N[7]>Why is a \C[8]\TM[pureTribe][Pure Stalker]\TM\C[0], \r\nwith \N[2]. What is your\r\nintention.;;
MAP026_EV2_PAGE1_34;\mn<\N[1]>Khoan nào anh bạn chúng ta có thể nói\r\nchuyện...;\mn<\N[1]>Wait man can we talk...;;
MAP026_EV2_PAGE1_37;\mn<\N[7]>1 kẻ như ngươi ở đây là ta đủ hiểu rồi. Ta\r\nkhông cần nghe những lời hèn mọt từ kẻ như\r\nngươi.;\mn<\N[7]>1 I understand enough that someone like you\r\nis here. I don't need to hear cowardly words from\r\nsomeone like you.;;
MAP026_EV2_PAGE1_41;\mn<\N[2]>Khoan \N[7]! Cậu ta là nô lệ của em.;\mn<\N[2]>Wait \N[7]! He is my slave.;;
MAP026_EV2_PAGE1_46;\mn<\N[7]>Nô lệ?;\mn<\N[7]>Slave?;;
MAP026_EV2_PAGE1_48;\mn<\N[7]>Em nghiêm túc à?;\mn<\N[7]>Are you serious?;;
MAP026_EV2_PAGE1_50;\mn<\N[2]>Chuyện hơi khó giải thích nhưng mà khi về\r\nlàng em sẽ kể lại sau. Giờ em cần anh bình\r\ntĩnh đã.;\mn<\N[2]>It's a bit difficult to explain, but I'll\r\ntell you when I get back to the village. Now I need\r\nyou to calm down.;;
MAP026_EV2_PAGE1_54;\mn<\N[7]>Có chuyện gì xảy ra với em vậy \N[2]?;\mn<\N[7]>What happened to you \N[2]?;;
MAP026_EV2_PAGE1_57;\mn<\N[7]>Được rồi về thôi.;\mn<\N[7]>Okay let's go home.;;
MAP026_EV2_PAGE1_60;\mn<\N[2]>Thực ra thì... còn 1 vấn đề nữa.;\mn<\N[2]>Actually... there's one more problem.;;
MAP026_EV2_PAGE1_62;\mn<\N[7]>Chuyện gì nữa ?;\mn<\N[7]>What else?;;
MAP026_EV2_PAGE1_64;\mn<\N[2]>Anh có thể cho phép câu ta về làng cùng em\r\nđược không ?;\mn<\N[2]>Can you let him go back to the village with\r\nme?;;
MAP026_EV2_PAGE1_68;\mn<\N[7]>Có chuyện gì với em vậy ? Tên đó bỏ bùa gì\r\nem à?;\mn<\N[7]>What happened to you? What spell did that\r\nguy cast on you?;;
MAP026_EV2_PAGE1_71;\mn<\N[2]>Đương nhiên là không rồi. Em vẫn là em rồi;\mn<\N[2]>Of course not. I'm still me.;;
MAP026_EV2_PAGE1_73;\mn<\N[7]>Anh cũng không cho phép chuyện đó xảy ra\r\nđược làng chúng ta không thể để cho tên\r\n\C[8]\TM[pureTribe][Pure Stalker]\TM\C[0] vào làng được.;\mn<\N[7]>I won't let that happen either, our village\r\ncan't let that \C[8]\TM[pureTribe][Pure Stalker]\TM\C[0]\r\nguy enter the village.;;
MAP026_EV2_PAGE1_77;\mn<\N[2]>Vậy ít nhất cho cậu ta ở rìa làng?;\mn<\N[2]>Then at least keep him on the edge of the\r\nvillage?;;
MAP026_EV2_PAGE1_79;\mn<\N[7]>Ít nhất cái này thì được.;\mn<\N[7]>At least this one will do.;;
MAP026_EV8_PAGE0_1;\mn<\N[14]>Chào mừng tới với cửa hàng nho nhỏ của tôi;\mn<\N[14]>Welcome to my little shop;;
MAP026_EV8_PAGE0_3;\mn<\N[1]>Cô là \N[14] à ?;\mn<\N[1]>Are you \N[14]?;;
MAP026_EV8_PAGE0_5;\mn<\N[14]>Đúng vậy ! 1 nhà phiêu lưu mạo hiểm luôn\r\ndấn thân vào những hang động bí ẩn và nguy\r\nhiểm nhất;\mn<\N[14]>That's right! An adventurer, always\r\nventuring into the most mysterious and dangerous\r\ncaves.;;
MAP026_EV8_PAGE0_9;\mn<\N[14]>Đó là lý do tôi có cửa hàng này ! Tôi bán\r\nmọi thứ tôi tìm thấy ! Cậu muốn mua gì à ?;\mn<\N[14]>That's why I have this shop! I sell,\r\neverything I find! You want to buy something?;;
MAP026_EV8_PAGE0_12;\mn<\N[1]>Không hẳn...;\mn<\N[1]>Not really...;;
MAP026_EV8_PAGE0_14;\mn<\N[2]>Xin phép được ngắt lời đôi chút. Nhưng \r\n\N[14] cô có thể mặc quần áo vào được\r\nkhông ?;\mn<\N[2]>Excuse me for a moment. But, \N[14] could\r\nyou put some clothes on?;;
MAP026_EV8_PAGE0_18;\mn<\N[14]>Ô \[2] tôi suýt quên mất sự tồn tại của cô\r\nở đây đó ! Nhưng mà về chuyện quần áo thì\r\nđồ của tôi bị rách mất rồi ! Tôi có 1 \r\nchuyến thám hiểm không suôn sẻ lắm;\mn<\N[14]>Oh \[2] I almost forgot you existed here!\r\nBut as for clothes, mine are torn! I had a not so\r\nsmooth expedition.;;
MAP026_EV8_PAGE0_23;\mn<\N[2]>Vậy mà cô lại có 1 cái áo choàng thay vì\r\n1 bộ quần áo ?;\mn<\N[2]>And yet she has a cloak instead of clothes?;;
MAP026_EV8_PAGE0_26;\mn<\N[14]>Cô thích nó chứ ? Tôi kiếm được nó từ 1 bộ\r\nxương trong hang động đó.;\mn<\N[14]>Do you like it? I got it from a skeleton in\r\nthat cave.;;
